date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:03:09	4346/4346	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:09%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/2f6a1d4a-72b0-47f3-909c-08c8a6c0c191.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/2f6a1d4a-72b0-47f3-909c-08c8a6c0c191.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:09	4674/4674	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:09%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/7d0ea349-5c03-486c-ab26-15c9ba0672b3.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/7d0ea349-5c03-486c-ab26-15c9ba0672b3.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:09	5457/5457	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:09%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/f4d04a00-eb82-476b-8168-8368847afdb6.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/f4d04a00-eb82-476b-8168-8368847afdb6.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:09	5114/5114	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:09%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/a2ad33a4-a303-45af-9e57-fe993f267357.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/a2ad33a4-a303-45af-9e57-fe993f267357.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:09	5873/5873	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:09%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/6f921351-5132-4c4f-830e-90c5697dceda.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/6f921351-5132-4c4f-830e-90c5697dceda.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:10	5364/5364	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:10%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/5d12dfd8-c3f6-45b3-be6d-e2ad173520bc.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/5d12dfd8-c3f6-45b3-be6d-e2ad173520bc.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:10	5396/5396	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:10%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/1407ab0d-ccfb-47d4-a32d-26fc65210c45.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/1407ab0d-ccfb-47d4-a32d-26fc65210c45.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:10	5452/5452	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:10%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/4ef09bd0-f5cd-4272-a448-9ad18c6346cf.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/4ef09bd0-f5cd-4272-a448-9ad18c6346cf.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:10	5878/5878	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:10%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/ef2558d3-4fa5-4038-86e5-be174402b0e8.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/ef2558d3-4fa5-4038-86e5-be174402b0e8.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:10	4571/4571	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:10%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/1f07f561-07b5-480c-b189-50dbd4546015.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/1f07f561-07b5-480c-b189-50dbd4546015.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:11	5401/5401	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:11%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/3524b191-9bd0-41ba-aee9-5fce66bbc709.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/3524b191-9bd0-41ba-aee9-5fce66bbc709.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:11	5077/5077	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:11%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/1ba6b4d4-4340-4f12-a436-4c160543d1f2.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/1ba6b4d4-4340-4f12-a436-4c160543d1f2.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:11	5809/5809	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:11%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/62cda7c1-1bbb-4198-94cd-4daf56ef17d9.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/62cda7c1-1bbb-4198-94cd-4daf56ef17d9.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:11	5722/5722	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:11%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/fd8896a3-d352-41ec-80c0-61b44b558635.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/fd8896a3-d352-41ec-80c0-61b44b558635.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:12	5217/5217	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:12%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/950ab893-b60f-459c-a51a-cefd5aef9370.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/950ab893-b60f-459c-a51a-cefd5aef9370.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:12	5541/5541	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:12%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/5e4a4615-080a-4f6b-8209-0f29cf310db7.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/5e4a4615-080a-4f6b-8209-0f29cf310db7.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:12	6689/6689	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:12%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/9c0593f4-401f-4c35-b8d3-9c782a170f8e.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/9c0593f4-401f-4c35-b8d3-9c782a170f8e.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:12	6209/6209	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:12%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/0bfa3f54-b6bb-4c20-ab78-004c62bd1591.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/0bfa3f54-b6bb-4c20-ab78-004c62bd1591.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:12	4680/4680	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:12%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/f7b7e20b-49c1-4ba5-9e2a-839446638bc1.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/f7b7e20b-49c1-4ba5-9e2a-839446638bc1.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:13	9608/9608	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:13%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/e1439fc6-4b49-4160-9b0d-f5b747d1edcd.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/e1439fc6-4b49-4160-9b0d-f5b747d1edcd.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:13	4453/4453	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:13%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/3fb1deac-49c6-4a85-8dbe-0be2ab4db074.__AC_SR166%2c182___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/3fb1deac-49c6-4a85-8dbe-0be2ab4db074.__AC_SR166,182___.jpg	(from https://flxps.shop/flips/9.html)
19:03:13	4145/4145	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:13%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/original-imagz6radbzgz7hwf3ef.jpg?v=1713047300	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/original-imagz6radbzgz7hwf3eff3ef.jpg	(from https://flxps.shop/flips/10.html)
19:03:14	3777/3777	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:14%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/original-imagz6rau9tjhya7f3ef.jpg?v=1713047300	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/original-imagz6rau9tjhya7f3eff3ef.jpg	(from https://flxps.shop/flips/10.html)
19:03:14	8842/8842	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:14%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/original-imagz6radeccth8g51cc.jpg?v=1713047300,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/original-imagz6radbzgz7hw.jpg?v=1713047300,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/original-imagz6rau9tjhya7.jpg?v=1713047300,,	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/original-imagz6radeccth8g51cc51cc.jpg	(from https://flxps.shop/flips/10.html)
19:03:14	34031/34031	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:14%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/81FCFyta5lL._SX679bf42.jpg?v=1713050191	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/81FCFyta5lL._SX679bf42bf42.jpg	(from https://flxps.shop/flips/11.html)
19:03:15	27984/27984	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:15%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61b0vbpUOTL._SX679bf42.jpg?v=1713050191	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61b0vbpUOTL._SX679bf42bf42.jpg	(from https://flxps.shop/flips/11.html)
19:03:15	30780/30780	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:15%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/81h1whZviUL._SX679bf42.jpg?v=1713050191	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/81h1whZviUL._SX679bf42bf42.jpg	(from https://flxps.shop/flips/11.html)
19:03:15	44276/44276	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:15%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/81DARHnqGUL._SX679b665.jpg?v=1713050192	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/81DARHnqGUL._SX679b665b665.jpg	(from https://flxps.shop/flips/11.html)
19:03:15	34004/34004	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:15%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/81-sJRhEapL._SX6794c73.jpg?v=1713050191,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/81FCFyta5lL._SX679.jpg?v=1713050191,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/61b0vbpUOTL._SX679.jpg?v=1713050191,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/81h1whZviUL._SX679.jpg?v=1713050191,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/81DARHnqGUL._SX679.jpg?v=1713050192	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/81-sJRhEapL._SX6794c734c73.jpg	(from https://flxps.shop/flips/11.html)
19:03:15	17897/17897	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:15%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media/sota/8a0117a7-daf6-4464-9670-5b406266c973.__CR0%2c0%2c300%2c300_PT0_SX300_V1___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media/sota/8a0117a7-daf6-4464-9670-5b406266c973.__CR0,0,300,300_PT0_SX300_V1___.jpg	(from https://flxps.shop/flips/11.html)
19:03:16	9204/9204	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:16%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media/sota/c56a77c8-bc59-443f-a41d-4b5f89ff8e9a.__CR0%2c0%2c300%2c300_PT0_SX300_V1___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media/sota/c56a77c8-bc59-443f-a41d-4b5f89ff8e9a.__CR0,0,300,300_PT0_SX300_V1___.jpg	(from https://flxps.shop/flips/11.html)
19:03:16	10655/10655	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:16%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media/sota/6ee19927-2c8d-42c0-8947-030d6071f182.__CR0%2c0%2c300%2c300_PT0_SX300_V1___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media/sota/6ee19927-2c8d-42c0-8947-030d6071f182.__CR0,0,300,300_PT0_SX300_V1___.jpg	(from https://flxps.shop/flips/11.html)
19:03:16	11646/11646	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:16%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media/sota/a7564ccc-090b-46c0-a8fb-fd26274203da.__CR0%2c0%2c300%2c300_PT0_SX300_V1___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media/sota/a7564ccc-090b-46c0-a8fb-fd26274203da.__CR0,0,300,300_PT0_SX300_V1___.jpg	(from https://flxps.shop/flips/11.html)
19:03:17	90654/90654	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:17%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/91mVQfwJzKL._SX6793a46.jpg?v=1713047310	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/91mVQfwJzKL._SX6793a463a46.jpg	(from https://flxps.shop/flips/12.html)
19:03:17	36361/36361	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:17%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/715vSdaxbCL._SX6793a46.jpg?v=1713047310	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/715vSdaxbCL._SX6793a463a46.jpg	(from https://flxps.shop/flips/12.html)
19:03:17	67128/67128	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:17%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71MJWgXzneL._SX6793a46.jpg?v=1713047310	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71MJWgXzneL._SX6793a463a46.jpg	(from https://flxps.shop/flips/12.html)
19:03:17	32477/32477	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:17%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61cjI_e_vPL._SX6793a46.jpg?v=1713047310	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61cjI_e_vPL._SX6793a463a46.jpg	(from https://flxps.shop/flips/12.html)
19:03:18	21300/21300	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:17%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61ZSU4OILFL._SX679dcb7.jpg?v=1713047310,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/91mVQfwJzKL._SX679.jpg?v=1713047310,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/715vSdaxbCL._SX679.jpg?v=1713047310,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/71MJWgXzneL._SX679.jpg?v=1713047310,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/61cjI_e_vPL._SX679.jpg?v=1713047310	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61ZSU4OILFL._SX679dcb7dcb7.jpg	(from https://flxps.shop/flips/12.html)
19:03:18	53521/53521	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:18%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/7a26dd40-c4c1-413a-877e-c9d5d6ca3eaa.__CR0%2c0%2c2426%2c1501_PT0_SX970_V1___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/7a26dd40-c4c1-413a-877e-c9d5d6ca3eaa.__CR0,0,2426,1501_PT0_SX970_V1___.jpg	(from https://flxps.shop/flips/12.html)
19:03:18	11952/11952	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:18%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/93fb4b7c-0a5d-412a-a2bc-8ba95aff4f5f.__CR27%2c0%2c751%2c751_PT0_SX300_V1___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/93fb4b7c-0a5d-412a-a2bc-8ba95aff4f5f.__CR27,0,751,751_PT0_SX300_V1___.jpg	(from https://flxps.shop/flips/12.html)
19:03:18	9002/9002	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:18%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/de0f20e0-8ef3-4109-8dfb-4812ea796926.__CR27%2c0%2c751%2c751_PT0_SX300_V1___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/de0f20e0-8ef3-4109-8dfb-4812ea796926.__CR27,0,751,751_PT0_SX300_V1___.jpg	(from https://flxps.shop/flips/12.html)
19:03:18	11404/11404	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:18%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/9124b831-8753-41be-bf17-58aba2264954.__CR27%2c0%2c751%2c751_PT0_SX300_V1___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/9124b831-8753-41be-bf17-58aba2264954.__CR27,0,751,751_PT0_SX300_V1___.jpg	(from https://flxps.shop/flips/12.html)
19:03:19	41684/41684	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:18%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/df2ade1b-3b1f-4082-a90f-56cb65bcaba4.__CR0%2c0%2c1940%2c600_PT0_SX970_V1___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/df2ade1b-3b1f-4082-a90f-56cb65bcaba4.__CR0,0,1940,600_PT0_SX970_V1___.jpg	(from https://flxps.shop/flips/12.html)
19:03:19	4095/4095	---M--	200	added ('OK')	image/png	date:Fri,%2003%20May%202024%2013:33:19%20GMT	https://flxps.shop/m.media-amazon.com/images/I/11sUgaVRsYL.png	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/I/11sUgaVRsYL.png	(from https://flxps.shop/flips/12.html)
19:03:19	48495/48495	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:19%20GMT	https://flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/a805702c-d3c8-4f68-bd78-5e9e1ecc24c5.__CR0%2c0%2c2426%2c1501_PT0_SX970_V1___.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/S/aplus-media-library-service-media/a805702c-d3c8-4f68-bd78-5e9e1ecc24c5.__CR0,0,2426,1501_PT0_SX970_V1___.jpg	(from https://flxps.shop/flips/12.html)
19:03:19	745/745	---M--	200	added ('OK')	image/png	date:Fri,%2003%20May%202024%2013:33:19%20GMT	https://flxps.shop/m.media-amazon.com/images/I/01S5bawZYgL.png	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/I/01S5bawZYgL.png	(from https://flxps.shop/flips/12.html)
19:03:19	543/543	---M--	200	added ('OK')	image/png	date:Fri,%2003%20May%202024%2013:33:19%20GMT	https://flxps.shop/m.media-amazon.com/images/I/01TJnfWJEjL.png	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/I/01TJnfWJEjL.png	(from https://flxps.shop/flips/12.html)
19:03:20	46311/46311	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:20%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71KruIthNPL._SX6799a0a.jpg?v=1713047318	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71KruIthNPL._SX6799a0a9a0a.jpg	(from https://flxps.shop/flips/13.html)
19:03:20	70772/70772	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:20%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/81F6hQ1FUiL._SX6799a0a.jpg?v=1713047318	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/81F6hQ1FUiL._SX6799a0a9a0a.jpg	(from https://flxps.shop/flips/13.html)
19:03:20	36361/36361	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:20%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/715vSdaxbCL._SX679__19a0a.jpg?v=1713047318	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/715vSdaxbCL._SX679__19a0a9a0a.jpg	(from https://flxps.shop/flips/13.html)
19:03:21	34829/34829	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:20%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71lOJkILs_L._SX6799a0a.jpg?v=1713047318	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71lOJkILs_L._SX6799a0a9a0a.jpg	(from https://flxps.shop/flips/13.html)
19:03:21	18505/18505	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:33:21%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61Tcs4Yc9GL._SX67936a3.jpg?v=1713047317,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/71KruIthNPL._SX679.jpg?v=1713047318,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/81F6hQ1FUiL._SX679.jpg?v=1713047318,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/715vSdaxbCL._SX679__1.jpg?v=1713047318,https://cdn.shopify.com/s/files/1/0596/9743/0617/files/71lOJkILs_L._SX679.jpg?v=1713047318	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61Tcs4Yc9GL._SX67936a336a3.jpg	(from https://flxps.shop/flips/13.html)
